"","sample","fit_r2","ox_initial","t_initial","dmax","tmax_h","se","auc","hauc","width","t1_h","t2_h","hwidth"
"1562","191029_130_B5",0.725,283.389789506164,1.62333333333333,6.35276601805458,26.0141666666667,0.240706259137433,67.717462699677,67.717462699677,7.75833333333333,18.2558333333333,26.0141666666667,7.75833333333333
"1563","191029_130_C5",0.814,283.389787296968,1.62333333333333,8.76885789245648,20.2841666666667,0.222800277475132,74.5615361784275,74.5615361784275,7.55566666666666,17.3938333333333,24.9495,2.89033333333333
"1564","191029_130_D5",0.9575,283.389785076841,1.62333333333333,17.815588689532,19.3713333333333,0.0411472925441487,137.071141423144,137.071141423144,6.59233333333333,15.6696666666667,22.262,2.89066666666667
"1565","191029_130_A6",0.6911,283.389782867489,1.62333333333333,6.63098326918544,19.8278333333333,0.0525069510258627,46.3241565374036,46.3241565374036,5.17216666666667,17.2416666666667,22.4138333333333,2.58616666666667
"1566","191029_130_B6",0.5938,283.389780639596,1.62333333333333,4.49634405920847,20.6391666666667,0.194048380913115,45.1984713739235,45.1984713739235,3.19466666666666,17.4445,20.6391666666667,3.19466666666666
"1567","191029_130_C6",0.706,283.389778422234,1.62333333333333,6.43841998962102,20.0813333333333,0.20909446623252,51.642455518599,51.642455518599,6.1355,17.2925,23.428,2.78883333333334
"1568","191029_130_D6",0.7801,283.389776185981,1.62333333333333,7.45003875695033,19.6755,0.0300355721591194,57.2924673803321,57.2924673803321,5.62866666666667,16.7346666666667,22.3633333333333,2.68783333333333
"1569","191029_133_A1",0.046,312.520867163792,0.7105,1.14080118011543,29.9186666666667,1.16768614445215,11.3358735616897,11.3358735616897,4.4115,25.5071666666667,29.9186666666667,4.4115
"1570","191029_133_B1",0.0131,312.520860799392,0.7105,0.917359517787872,29.9186666666667,0.307079552139933,8.29132573628692,8.29132573628692,8.87366666666666,21.045,29.9186666666667,8.87366666666666
"1571","191029_133_C1",0.0065,312.520854451739,0.7105,1.33496178694827,29.9186666666667,0.571140469224285,7.4984593364138,7.4984593364138,5.07083333333333,24.8478333333333,29.9186666666667,5.07083333333333
"1572","191029_133_D1",0.4352,312.520848078595,0.7105,3.79452850852886,19.0163333333333,0.0483011219347114,41.877663399371,41.877663399371,6.79466666666667,15.2641666666667,22.0588333333333,3.0425
"1573","191029_133_A2",0.9943,312.520841742197,0.7105,129.449957051402,24.645,0.624402090123095,1062.41801789638,1062.41801789638,8.367,20.9433333333333,29.3103333333333,3.70166666666667
"1574","191029_133_B2",0.9939,312.520835358421,0.7105,149.2071433954,23.783,0.683126436073431,1027.09094316861,1027.09094316861,6.13566666666667,20.7913333333333,26.927,2.99166666666667
"1575","191029_133_C2",0.9927,312.520829010517,0.7105,127.929199537613,24.8478333333333,0.675227630111151,1054.1999839687,1054.1999839687,8.468,21.045,29.513,3.80283333333333
"1576","191029_133_D2",0.9949,312.520822614209,0.7105,142.429036909626,27.1296666666667,0.175328243539275,1034.45233639958,1034.45233639958,4.46216666666666,22.6675,27.1296666666667,4.46216666666666
"1577","191029_133_A3",0.9927,312.520816210898,0.7105,87.0547245626523,23.2758333333333,0.0740293032756563,640.807390011332,640.807390011332,6.592,19.625,26.217,2.94116666666667
"1578","191029_133_B3",0.9893,312.520809821138,0.7105,98.9390446859932,19.6755,0.327254504121694,610.167734203767,610.167734203767,5.6795,16.8866666666667,22.5661666666667,2.78883333333333
"1579","191029_133_C3",0.9845,312.520803402413,0.7105,79.3930446509364,22.5153333333333,0.168306091144761,637.663283251495,637.663283251495,8.0625,17.9516666666667,26.0141666666667,3.49883333333333
"1580","191029_133_D3",0.9917,312.520797017427,0.7105,81.0130574846539,22.9716666666667,0.0988370199312579,631.14429443403,631.14429443403,7.50466666666667,18.6616666666667,26.1663333333333,3.19466666666667
"1581","191029_133_A4",0.6,312.520790581412,0.7105,5.3055800531763,18.1545,0.102533313280033,57.635535210645,57.635535210645,8.21466666666666,13.5908333333333,21.8055,3.651
"1582","191029_133_B4",0.3413,312.520784178305,0.7105,4.89908889234584,19.1178333333333,0.0646258819509405,47.2005367268174,47.2005367268174,6.43966666666667,15.6191666666667,22.0588333333333,2.941
"1583","191029_133_C4",0.2963,312.5207777231,0.7105,5.36710429437449,19.3713333333333,0.0611993386646178,45.1944180013174,45.1944180013174,5.62833333333333,16.532,22.1603333333333,2.789
"1584","191029_133_D4",0.4286,312.520771257552,0.7105,5.48613425010103,19.3713333333333,0.0489223015750065,48.7674074184298,48.7674074184298,5.78066666666667,16.3796666666667,22.1603333333333,2.789
"1585","191029_133_A5",0.982,312.520764802435,0.7105,51.7661254940219,20.1828333333333,0.258666436607246,385.031392893789,385.031392893789,7.2515,16.988,24.2395,3.19483333333334
"1586","191029_133_B5",0.9814,312.520758314805,0.7105,57.477313552123,19.7263333333333,0.277562647512511,377.159813865877,377.159813865877,6.0345,16.8866666666667,22.9211666666667,2.83966666666667
"1587","191029_133_C5",0.9785,312.520751858056,0.7105,59.2916091537109,19.7263333333333,0.287416484189672,378.30670492995,378.30670492995,5.933,16.8866666666667,22.8196666666667,2.83966666666667
"1588","191029_133_D5",0.9839,312.520745346477,0.7105,61.6493194023292,19.6755,0.249652540919851,377.967900192283,377.967900192283,5.73,16.8361666666667,22.5661666666667,2.83933333333333
"1589","191029_133_A6",0.9951,312.520738864994,0.7105,144.878989575231,23.783,0.608066296716837,1026.89364279537,1026.89364279537,6.13566666666667,20.7913333333333,26.927,2.99166666666667
"1590","191029_133_B6",0.9954,312.520732327565,0.7105,141.926251178348,27.4846666666667,0.125598277419416,1029.29804997203,1029.29804997203,3.60016666666667,23.8845,27.4846666666667,3.60016666666667
"1591","191029_133_C6",0.9945,312.520725797956,0.7105,143.817470548458,19.1686666666667,0.0841732058931699,972.236587234611,972.236587234611,6.28766666666667,15.7711666666667,22.0588333333333,2.89016666666667
"1592","191029_133_D6",0.9935,312.520719232731,0.7105,160.677378322986,23.783,0.73555641770686,1066.74378403427,1066.74378403427,5.78083333333334,20.9433333333333,26.7241666666667,2.83966666666667
"1593","191029_510_A1",0.0306,292.333180800402,1.36966666666667,0.723955895954305,29.9186666666667,0.315424317446997,7.19440027105424,7.19440027105424,10.0908333333333,19.8278333333333,29.9186666666667,10.0908333333333
"1594","191029_510_B1",0.0972,292.333154179602,1.36966666666667,1.05224554160941,19.9291666666667,0.0739630229661854,8.79716863410246,8.79716863410246,6.13566666666666,17.0896666666667,23.2253333333333,2.8395
"1595","191029_510_C1",0.1503,292.333127547227,1.36966666666667,1.38830115206247,19.8278333333333,0.062341153190675,10.4733819018104,10.4733819018104,5.67916666666667,17.0896666666667,22.7688333333333,2.73816666666666
"1596","191029_510_D1",0.9949,292.333100989248,1.36966666666667,6.75560698297204,15.0105,0.0520503899087986,115.103151912004,115.103151912004,16.6833333333333,2.73883333333333,19.4221666666667,4.41166666666667
"1597","191029_510_A2",0.8383,292.33307432953,1.36966666666667,6.8239562324527,20.0305,0.176030144363254,56.8072603085234,56.8072603085234,7.0485,16.7853333333333,23.8338333333333,3.24516666666667
"1598","191029_510_B2",0.8915,292.333047828977,1.36966666666667,8.05117639910009,18.915,0.0618219807222842,69.7958260993666,69.7958260993666,7.50466666666667,14.605,22.1096666666667,3.19466666666666
"1599","191029_510_C2",0.81,292.333021136341,1.36966666666667,5.9319137152977,19.7263333333333,0.175180461117371,53.1669454558946,53.1669454558946,6.99783333333334,16.3796666666667,23.3775,3.34666666666667
"1600","191029_510_D2",0.9288,292.332994600294,1.36966666666667,8.34426610590754,17.698,0.0838726666381062,76.8502306654831,76.8502306654831,8.21466666666666,13.5908333333333,21.8055,4.10716666666667
"1601","191029_510_A3",0.84,292.332967869121,1.36966666666667,6.77529973226228,19.1178333333333,0.0357958305756366,57.0080371788706,57.0080371788706,7.099,15.0613333333333,22.1603333333333,3.0425
"1602","191029_510_B3",0.7312,292.332941204251,1.36966666666667,8.02519921176895,19.3713333333333,0.069059089657318,61.602156191731,61.602156191731,6.33866666666667,15.9233333333333,22.262,2.89066666666667
"1603","191029_510_C3",0.5867,292.332914428846,1.36966666666667,6.76297043171644,19.8278333333333,0.133044117928087,43.6266447891842,43.6266447891842,5.42566666666666,17.0896666666667,22.5153333333333,2.6875
"1604","191029_510_D3",0.7495,292.332887629171,1.36966666666667,6.67804465713516,19.6755,0.044537599683049,45.538213399741,45.538213399741,5.47633333333333,16.8361666666667,22.3125,2.637
"1605","191029_510_A4",0.7281,292.332860979803,1.36966666666667,5.16339132909138,19.8278333333333,0.172171472345518,42.587597940932,42.587597940932,6.28766666666667,16.8361666666667,23.1238333333333,2.99166666666667
"1606","191029_510_B4",0.3249,292.33283412753,1.36966666666667,5.6349646522483,19.8278333333333,0.171640800871105,37.9991366054183,37.9991366054183,5.4765,17.0896666666667,22.5661666666667,2.73816666666666
"1607","191029_510_C4",0.7471,292.332807423117,1.36966666666667,6.29360134283388,19.3713333333333,0.0383060189048895,47.7751556371177,47.7751556371177,6.085,16.177,22.262,2.89066666666667
"1608","191029_510_D4",0.8101,292.332780512627,1.36966666666667,5.44659752721259,18.6108333333333,0.0513454240195319,49.4879313315138,49.4879313315138,7.91016666666667,14.1486666666667,22.0588333333333,3.448
"1609","191029_510_A5",0.7406,292.332753659204,1.36966666666667,6.10267703829663,19.8278333333333,0.150969795837735,44.495165110564,44.495165110564,5.88216666666667,16.9375,22.8196666666667,2.89033333333333
"1610","191029_510_B5",0.8088,292.332726684771,1.36966666666667,6.84280221305471,19.1686666666667,0.0376887443019464,54.5450361721493,54.5450361721493,6.74416666666667,15.467,22.2111666666667,3.0425
"1611","191029_510_C5",0.5353,292.332699853415,1.36966666666667,6.22678406194723,19.8278333333333,0.201376425332781,43.0093600683124,43.0093600683124,5.57766666666667,17.1403333333333,22.718,2.6875
"1612","191029_510_D5",0.8746,292.332672809521,1.36966666666667,7.13388724000197,16.5825,0.12458017827581,61.671892082679,61.671892082679,7.75866666666667,13.2863333333333,21.045,3.29616666666667
"1613","191029_510_A6",0.8851,292.332645728667,1.36966666666667,5.08505786518526,19.8278333333333,0.153340195593885,60.7173573859987,60.7173573859987,13.8433333333333,15.0105,28.8538333333333,4.81733333333333
"1614","191029_510_B6",0.8992,292.332618787398,1.36966666666667,9.50699412641711,19.3713333333333,0.193138658479613,79.2447048145042,79.2447048145042,7.04833333333333,15.6191666666667,22.6675,3.29616666666667
"1615","191029_510_C6",0.8389,292.332591628648,1.36966666666667,5.71178236745709,20.0813333333333,0.178111269228617,57.6833852438961,57.6833852438961,10.0403333333333,16.2275,26.2678333333333,3.85383333333334
"1616","191029_510_D6",0.8619,292.332564517955,1.36966666666667,6.22264060700786,19.8278333333333,0.184674867313699,62.1959234616233,62.1959234616233,9.27933333333333,15.467,24.7463333333333,4.36083333333333
"1617","191029_512_A1",0.0301,278.94997136268,1.97833333333333,0.821416468011194,29.9186666666667,0.554654274282515,7.90661361917145,7.90661361917145,11.2065,18.7121666666667,29.9186666666667,11.2065
"1618","191029_512_B1",0.1792,278.949957805888,1.97833333333333,1.57883596609054,20.0813333333333,0.0703422594939642,12.2567956914412,12.2567956914412,5.62866666666667,17.343,22.9716666666667,2.73833333333334
"1619","191029_512_C1",0.2237,278.949944331847,1.97833333333333,1.7852066192188,20.0305,0.0652460561996308,13.1533399988231,13.1533399988231,5.47666666666667,17.343,22.8196666666667,2.6875
"1620","191029_512_D1",0.7854,278.949930761862,1.97833333333333,3.49529457584026,17.1403333333333,0.0958344174482816,38.8494544020073,38.8494544020073,8.21483333333333,13.6921666666667,21.907,3.44816666666667
"1621","191029_512_A2",0.8994,278.949917228558,1.97833333333333,9.40595436676176,19.5741666666667,0.0338866755951533,70.032170955945,70.032170955945,6.1355,16.2783333333333,22.4138333333333,2.83966666666667
"1622","191029_512_B2",0.8839,278.949903642079,1.97833333333333,9.22426982670572,19.5741666666667,0.0359911910432458,68.6808079182383,68.6808079182383,6.28783333333334,16.0755,22.3633333333333,2.78916666666667
"1623","191029_512_C2",0.8662,278.949890135292,1.97833333333333,9.15499521014567,19.7263333333333,0.0387603311847347,63.9203120329024,63.9203120329024,5.78083333333334,16.6838333333333,22.4646666666667,2.73833333333334
"1624","191029_512_D2",0.8884,278.949876529072,1.97833333333333,8.74854044464314,19.4728333333333,0.034647130813954,67.5935887835708,67.5935887835708,6.64283333333333,15.7205,22.3633333333333,2.8905
"1625","191029_512_A3",0.7057,278.949862911717,1.97833333333333,4.61287202733956,27.282,0.544002131230714,50.7954477474069,50.7954477474069,9.53316666666667,17.7488333333333,27.282,9.53316666666667
"1626","191029_512_B3",0.8259,278.949849371818,1.97833333333333,7.731388670054,19.8278333333333,0.215775228284485,59.9215095078929,59.9215095078929,5.93283333333333,16.7346666666667,22.6675,2.83966666666667
"1627","191029_512_C3",0.7841,278.94983572981,1.97833333333333,5.7268284111683,21.3996666666667,0.122422365458565,55.0154991440042,55.0154991440042,10.1925,17.7995,27.992,3.60016666666667
"1628","191029_512_D3",0.8027,278.949822118999,1.97833333333333,5.91628603016943,20.7405,0.158961926961255,52.8037594316256,52.8037594316256,8.46833333333333,17.4953333333333,25.9636666666667,3.24516666666667
"1629","191029_512_A4",0.835,278.949808449019,1.97833333333333,6.98857358914211,20.9941666666667,0.152178651209459,60.1595383515157,60.1595383515157,8.316,17.5461666666667,25.8621666666667,3.448
"1630","191029_512_B4",0.7738,278.949794853588,1.97833333333333,5.66536115718804,23.1745,0.226718648098676,58.6570890394422,58.6570890394422,11.2065,18.1038333333333,29.3103333333333,5.07066666666667
"1631","191029_512_C4",0.8497,278.949781152407,1.97833333333333,7.22586722863412,20.6391666666667,0.171613839146824,61.3402814474193,61.3402814474193,7.96116666666667,17.343,25.3041666666667,3.29616666666666
"1632","191029_512_D4",0.7869,278.949767524355,1.97833333333333,6.20129590417832,23.5295,0.243284101470722,57.9999509081983,57.9999509081983,9.88833333333334,18.56,28.4483333333333,4.91883333333334
"1633","191029_512_A5",0.8178,278.949753788704,1.97833333333333,7.45080618156294,19.9291666666667,0.192379302135506,55.9563347930165,55.9563347930165,5.78083333333333,17.0388333333333,22.8196666666667,2.89033333333333
"1634","191029_512_B5",0.7787,278.949740034528,1.97833333333333,6.58621300941036,20.487,0.177160131826591,53.7850932263013,53.7850932263013,7.2005,17.4953333333333,24.6958333333333,2.99166666666667
"1635","191029_512_C5",0.868,278.949726306197,1.97833333333333,8.83603854586795,19.6755,0.0380210600844307,66.4242579561556,66.4242579561556,5.9835,16.4303333333333,22.4138333333333,2.73833333333333
"1636","191029_512_D5",0.9028,278.949712512571,1.97833333333333,9.66446487475309,19.4728333333333,0.0358073827759767,76.0785640196248,76.0785640196248,6.59216666666667,15.7711666666667,22.3633333333333,2.8905
"1637","191029_512_A6",0.8592,278.949698788611,1.97833333333333,8.27805398309238,20.3855,0.184780608738504,65.5671723632016,65.5671723632016,7.09916666666667,17.2925,24.3916666666667,3.093
"1638","191029_512_B6",0.8225,278.949684952325,1.97833333333333,6.64263205248403,21.0955,0.161834989552065,60.2015604365567,60.2015604365567,8.671,17.4445,26.1155,3.651
"1639","191029_512_C6",0.875,278.949671184361,1.97833333333333,8.93392583076889,20.0813333333333,0.185840616023185,67.122815415619,67.122815415619,6.28783333333333,17.0896666666667,23.3775,2.99166666666667
"1640","191029_512_D6",0.9384,278.949657302145,1.97833333333333,10.2485040299587,18.56,0.0660090700397479,90.3118068799159,90.3118068799159,7.9105,14.1991666666667,22.1096666666667,3.54966666666667
"1641","191031_124_A1",0.1477,329.807861005434,1.62333333333333,2.86597111873107,24.29,0.375109670673417,19.7632448522391,19.7632448522391,7.15,21.3488333333333,28.4988333333333,2.94116666666667
"1642","191031_124_B1",0.4982,329.807854272576,1.62333333333333,3.78968094901666,23.4786666666667,0.196595122337775,29.1406747222849,29.1406747222849,7.20083333333333,19.6246666666667,26.8255,3.34683333333333
"1643","191031_124_D1",0.9845,329.807847581624,1.62333333333333,9.58114629989382,16.0245,0.0683752647240217,76.5772640669988,76.5772640669988,6.03416666666667,13.2863333333333,19.3205,2.73816666666667
"1644","191031_124_A2",0.8311,329.807840843972,1.62333333333333,6.2494472131084,26.6733333333333,0.116679849589956,65.4046746896709,65.4046746896709,8.46833333333334,18.205,26.6733333333333,8.46833333333334
"1645","191031_124_B2",0.8037,329.807834125604,1.62333333333333,7.1242283394588,24.0363333333333,0.265730382370435,64.0125358151672,64.0125358151672,9.43183333333333,19.422,28.8538333333333,4.61433333333333
"1646","191031_124_C2",0.7195,329.807827382041,1.62333333333333,6.19776968812744,24.645,0.28972229323569,56.6357631819205,56.6357631819205,9.736,19.777,29.513,4.868
"1647","191031_124_D2",0.7151,329.807820679356,1.62333333333333,5.89759763053735,24.8478333333333,0.275255009773319,54.5751302497653,54.5751302497653,9.88833333333334,19.777,29.6653333333333,4.8175
"1648","191031_124_A3",0.6997,329.807813928787,1.62333333333333,7.53691400682555,29.9188333333333,2.15167275644822,58.7833406614279,58.7833406614279,10.2433333333333,19.6755,29.9188333333333,10.2433333333333
"1649","191031_124_B3",0.5881,329.807807174288,1.62333333333333,6.49931014236131,29.9188333333333,2.23063479397256,49.8691568838342,49.8691568838342,8.21516666666667,21.7036666666667,29.9188333333333,8.21516666666667
"1650","191031_124_C3",0.8487,329.807800459913,1.62333333333333,8.37663391009528,24.5941666666667,0.279352200624706,79.9893334881502,79.9893334881502,10.3446666666667,19.2191666666667,29.5638333333333,4.96966666666666
"1651","191031_124_D3",0.5982,329.807793696747,1.62333333333333,7.03960109021637,29.9188333333333,2.15466675742407,47.818398917937,47.818398917937,8.36716666666667,21.5516666666667,29.9188333333333,8.36716666666667
"1652","191031_124_A4",0.9567,329.807786951016,1.62333333333333,11.5678514570402,20.1825,0.174753114450213,114.567995415434,114.567995415434,9.635,16.43,26.065,3.7525
"1653","191031_124_B4",0.9935,329.807780178062,1.62333333333333,5.65053416517799,19.7261666666667,0.0574574068433246,101.372265512278,101.372265512278,10.5981666666667,9.128,19.7261666666667,10.5981666666667
"1654","191031_124_C4",0.6431,329.807773444255,1.62333333333333,5.38059407584001,29.9188333333333,2.09450410465044,54.9677155222752,54.9677155222752,11.1055,18.8133333333333,29.9188333333333,11.1055
"1655","191031_124_D4",0.4706,329.807766660423,1.62333333333333,7.67959752601541,24.3913333333333,0.541842728396413,58.0027015341336,58.0027015341336,3.14383333333333,21.2475,24.3913333333333,3.14383333333333
"1656","191031_124_A5",0.5536,329.807759915261,1.62333333333333,8.98743499668967,29.9188333333333,2.22510808034197,47.8819823606499,47.8819823606499,2.63683333333334,27.282,29.9188333333333,2.63683333333334
"1657","191031_124_B5",0.6365,329.807753119446,1.62333333333333,8.47106543961559,29.9188333333333,2.22538295178887,54.3359739693078,54.3359739693078,8.01216666666667,21.9066666666667,29.9188333333333,8.01216666666667
"1658","191031_124_C5",0.958,329.807746317204,1.62333333333333,22.9132324344323,23.4786666666667,0.291248460971891,166.356703182381,166.356703182381,6.7445,19.8783333333333,26.6228333333333,3.14416666666667
"1659","191031_124_D5",0.9863,329.807739530592,1.62333333333333,5.96705620504622,24.1378333333333,0.0794622589405004,75.014355940431,75.014355940431,14.8068333333333,14.402,29.2088333333333,5.071
"1660","191031_124_A6",0.7728,329.807732714684,1.62333333333333,8.57946027374851,25.152,0.300029702880865,74.021821942927,74.021821942927,9.02616666666666,20.6896666666667,29.7158333333333,4.46233333333333
"1661","191031_124_B6",0.7213,329.807725936282,1.62333333333333,6.63670423675626,26.0141666666667,0.201116199365355,58.9307438001819,58.9307438001819,5.47666666666666,20.5375,26.0141666666667,5.47666666666666
"1662","191031_124_C6",0.627,329.807719105624,1.62333333333333,7.63809285804882,29.9188333333333,2.32107232690393,53.8166888774023,53.8166888774023,8.773,21.1458333333333,29.9188333333333,8.773
"1663","191031_124_D6",0.5914,329.80771231202,1.62333333333333,10.0302105108847,29.9188333333333,2.05636510716486,48.1971447104615,48.1971447104615,1.97766666666667,27.9411666666667,29.9188333333333,1.97766666666667
"1664","191031_130_A1",0,426.058420107163,1.7755,4.29736246587709e-10,7.55616666666667,7.55009324556348e-07,1.18284992822737e-08,1.18284992822737e-08,0,7.55616666666667,7.55616666666667,0
"1665","191031_130_B1",0.2004,426.058420107156,1.7755,3.24189516157958,24.0363333333333,0.279701908032477,19.2263855073262,19.2263855073262,5.57816666666666,21.3488333333333,26.927,2.6875
"1666","191031_130_C1",0.1289,426.058420107149,1.7755,2.50896375222737,25.152,0.305833799233396,18.1754421357857,18.1754421357857,7.91083333333333,21.653,29.5638333333333,3.499
"1667","191031_130_D1",0.9654,426.058420107142,1.7755,12.4492912723099,16.0245,0.151736305592856,100.627356452353,100.627356452353,6.1355,13.1341666666667,19.2696666666667,2.89033333333333
"1668","191031_130_A2",0.7745,426.058420107135,1.7755,9.99438822966908,24.5941666666667,0.485729742208247,80.2804266172819,80.2804266172819,8.97583333333334,20.943,29.9188333333333,3.65116666666667
"1669","191031_130_B2",0.7817,426.058420107128,1.7755,9.45165190766147,25.4055,0.318888236874196,84.3390489514588,84.3390489514588,9.43183333333333,20.4361666666667,29.868,4.4625
"1670","191031_130_C2",0.754,426.058420107121,1.7755,9.75899206046847,25.0505,0.365207214616831,82.6144186535334,82.6144186535334,8.82333333333333,20.7911666666667,29.6145,4.25933333333333
"1671","191031_130_D2",0.6,426.058420107114,1.7755,5.64432927267376,29.868,2.20089425305604,50.2598684233437,50.2598684233437,10.2433333333333,19.6246666666667,29.868,10.2433333333333
"1672","191031_130_A3",0.7306,426.058420107107,1.7755,8.20174695852984,25.4055,0.294451752577784,68.7359469558104,68.7359469558104,8.82366666666666,20.9938333333333,29.8175,4.41166666666667
"1673","191031_130_B3",0.868,426.0584201071,1.7755,8.70426335605771,21.0445,0.16251798458139,89.9993092885394,89.9993092885394,11.6123333333333,17.6471666666667,29.2595,3.39733333333334
"1674","191031_130_C3",0.5499,426.058420107093,1.7755,7.67847485655466,24.5941666666667,0.548832673961629,72.6748887593894,72.6748887593894,10.2433333333333,19.3205,29.5638333333333,4.96966666666666
"1675","191031_130_D3",0.7395,426.058420107086,1.7755,7.18480496482925,26.8761666666667,0.13608279824598,66.9384631248713,66.9384631248713,7.45416666666667,19.422,26.8761666666667,7.45416666666667
"1676","191031_130_A4",0.7784,426.058420107079,1.7755,6.6593045959894,20.2838333333333,0.192159116938322,57.8059478227801,57.8059478227801,7.15,17.3936666666667,24.5436666666667,2.89016666666667
"1677","191031_130_B4",0.5369,426.058420107072,1.7755,6.87993802125561,29.9188333333333,2.62213788684747,50.9323412213601,50.9323412213601,8.67133333333334,21.2475,29.9188333333333,8.67133333333334
"1678","191031_130_C4",0.7789,426.058420107065,1.7755,11.526168298202,23.6813333333333,0.0430084309637424,73.1027172276487,73.1027172276487,5.83166666666667,20.5375,26.3691666666667,2.68783333333333
"1679","191031_130_D4",0.4255,426.058420107058,1.7755,3.55997115097921,22.9713333333333,0.266592425920212,33.8052765555101,33.8052765555101,9.8375,18.205,28.0425,4.76633333333334
"1680","191031_130_A5",0.9143,426.058420107051,1.7755,9.08618118531763,26.572,0.249419992017618,101.727171470918,101.727171470918,8.722,17.85,26.572,8.722
"1681","191031_130_B5",0.8378,426.058420107044,1.7755,11.0227071085922,27.1296666666667,0.126583277138813,98.1013345575178,98.1013345575178,7.35266666666667,19.777,27.1296666666667,7.35266666666667
"1682","191031_130_C5",0.7991,426.058420107037,1.7755,10.1918934881121,26.4196666666667,0.203115533449545,90.0559613639455,90.0559613639455,5.83166666666667,20.588,26.4196666666667,5.83166666666667
"1683","191031_130_D5",0.863,426.05842010703,1.7755,11.2193646376954,27.2311666666667,0.102383061450982,97.1556070949017,97.1556070949017,7.15,20.0811666666667,27.2311666666667,7.15
"1684","191031_130_A6",0.4456,426.058420107023,1.7755,7.58552402952319,24.3913333333333,0.606946886142238,59.2158742006882,59.2158742006882,3.2455,21.1458333333333,24.3913333333333,3.2455
"1685","191031_130_B6",0.7976,426.058420107016,1.7755,6.5381334858705,25.6083333333333,0.24536257407456,69.4883163419926,69.4883163419926,7.302,18.3063333333333,25.6083333333333,7.302
"1686","191031_130_C6",0.7021,426.058420107009,1.7755,4.91496865991394,23.0728333333333,0.327958657372126,56.6541565732117,56.6541565732117,5.17233333333333,17.9005,23.0728333333333,5.17233333333333
"1687","191031_130_D6",0.9183,426.058420107002,1.7755,10.1031845157297,22.87,0.189489580942993,95.0908608826032,95.0908608826032,9.736,18.1036666666667,27.8396666666667,4.76633333333334
"1688","191031_133_A1",0.102,398.137877313466,0.457166666666667,2.38030378550548,23.225,0.0571473617438045,16.4869656012465,16.4869656012465,6.49083333333333,19.7261666666667,26.217,2.992
"1689","191031_133_B1",0.6267,398.137877313399,0.457166666666667,4.32426693089155,19.5738333333333,0.217256295256539,42.6582996210479,42.6582996210479,7.20066666666667,16.278,23.4786666666667,3.29583333333333
"1690","191031_133_C1",0.0568,398.137877313332,0.457166666666667,2.5144482164194,23.7828333333333,0.36199815862506,15.4415505601297,15.4415505601297,5.78116666666667,20.943,26.7241666666667,2.83983333333333
"1691","191031_133_D1",0.8905,398.137877313265,0.457166666666667,11.8515808932261,15.0103333333333,0.24189213993005,101.850789716564,101.850789716564,5.88183333333333,12.0186666666667,17.9005,2.89016666666667
"1692","191031_133_A2",0.5975,398.137877313198,0.457166666666667,7.56853236179722,24.5941666666667,0.508531206702236,80.6579328151425,80.6579328151425,11.663,18.1036666666667,29.7666666666667,5.1725
"1693","191031_133_B2",0.4824,398.137877313131,0.457166666666667,9.00203474106547,23.935,0.627316111750548,76.3700035892298,76.3700035892298,8.51916666666666,19.8783333333333,28.3975,4.05666666666666
"1694","191031_133_C2",0.5313,398.137877313064,0.457166666666667,10.299793321617,23.4278333333333,0.589912100708901,77.8562739140438,77.8562739140438,6.998,19.7261666666667,26.7241666666667,3.29633333333333
"1695","191031_133_D2",0.5152,398.137877312996,0.457166666666667,8.27633726814383,24.4928333333333,0.553252097137667,75.0492104679672,75.0492104679672,9.53366666666667,19.9288333333333,29.4625,4.564
"1696","191031_133_A3",0.7345,398.137877312929,0.457166666666667,11.9377536894149,22.4136666666667,0.135133456045442,97.3747130802662,97.3747130802662,8.2655,17.7486666666667,26.0141666666667,3.6005
"1697","191031_133_B3",0.3526,398.137877312861,0.457166666666667,7.138660063207,25.4055,1.85072955425612,67.3890709810378,67.3890709810378,5.12166666666667,20.2838333333333,25.4055,5.12166666666667
"1698","191031_133_C3",0.3176,398.137877312794,0.457166666666667,8.7088798437469,25.152,0.717625290695061,74.0274422473398,74.0274422473398,8.9755,20.7911666666667,29.7666666666667,4.36083333333333
"1699","191031_133_D3",0.1777,398.137877312727,0.457166666666667,7.07928624446822,24.8478333333333,0.710502141476064,53.3605056711446,53.3605056711446,8.215,21.2475,29.4625,3.60033333333333
"1700","191031_133_A4",0.4489,398.137877312659,0.457166666666667,7.09004276258156,24.0363333333333,0.552700459659609,63.4626152925083,63.4626152925083,9.22916666666667,19.6755,28.9046666666667,4.36083333333334
"1701","191031_133_B4",0.3858,398.137877312591,0.457166666666667,10.4914100204144,23.225,0.107714547167697,72.3077222257587,72.3077222257587,6.44,19.777,26.217,2.992
"1702","191031_133_C4",0.4183,398.137877312524,0.457166666666667,8.83917425186041,23.8336666666667,0.640612360212636,68.2733415326184,68.2733415326184,7.4035,20.3853333333333,27.7888333333333,3.44833333333333
"1703","191031_133_D4",0.5182,398.137877312456,0.457166666666667,9.8613254533052,23.8336666666667,0.560535727983167,72.3187613189617,72.3187613189617,6.94716666666666,20.5375,27.4846666666667,3.29616666666666
"1704","191031_133_A5",0.5556,398.137877312388,0.457166666666667,8.45482736804342,23.3263333333333,0.52589575223801,76.491583351505,76.491583351505,9.17833333333333,18.6613333333333,27.8396666666667,4.51333333333334
