"","set","sample","fit_r2","ox_initial","t_initial","dmax","tmax_h","se","auc","hauc","width","t1_h","t2_h","hwidth","line","Sample_ID","Survey","tmax"
"1258","191027_512_3","191027_512_D3",0.386281322812775,285.310159574468,10.9533333333333,1.77576185647476,23.3261666666667,0.26386953452152,5.95512908417776,2.88506904824353,4.158,21.3486666666667,25.5066666666667,1.9775,"3",13109,"100_lakes",12.3728333333334
"1259","191027_512_3","191027_512_C3",0,285.310159574468,10.9533333333333,0,10.9533333333333,0,0,0,0,10.9533333333333,10.9533333333333,0,"3",13109,"100_lakes",0
"1260","191027_512_3","191027_512_B3",0.118576040468586,285.310159574468,10.9533333333333,1.42920606963841,25.6588333333333,0.466485839409288,4.84434336095303,2.26061386117978,4.2085,23.377,27.5855,1.92666666666667,"3",13109,"100_lakes",14.7055
"1261","191027_512_4","191027_512_D4",0.971486464203534,285.310159574468,10.9533333333333,4.6972947333548,17.9003333333333,0.114886846055568,15.7373610091971,7.1975630583238,4.20866666666667,16.0241666666667,20.2328333333333,1.87616666666667,"4",13079,"100_lakes",6.947
"1262","191027_512_4","191027_512_C4",0.909923871633144,285.310159574468,10.9533333333333,1.78633737315915,22.9205,0.179915135898512,5.59721394809466,5.59721394809466,4.1075,18.813,22.9205,4.1075,"4",13079,"100_lakes",11.9671666666667
"1263","191027_512_4","191027_512_B4",0.969139608312708,285.310159574468,10.9533333333333,2.60857912765374,28.4983333333333,1.57692861787802,4.20556421871155,4.20556421871155,2.02833333333333,26.47,28.4983333333333,2.02833333333333,"4",13079,"100_lakes",17.545
"1264","191027_512_4","191027_512_A4",0.986606909941817,285.310159574468,10.9533333333333,3.36331223125847,28.5491666666667,1.73619936367969,5.33751677540102,5.33751677540102,1.97783333333334,26.5713333333333,28.5491666666667,1.97783333333334,"4",13079,"100_lakes",17.5958333333334
"1265","191027_512_5","191027_512_B5",0,285.310159574468,10.9533333333333,0,10.9533333333333,0,0,0,0,10.9533333333333,10.9533333333333,0,"5",13138,"100_lakes",0
"1266","191027_512_5","191027_512_C5",0,285.310159574468,10.9533333333333,0,10.9533333333333,0,0,0,0,10.9533333333333,10.9533333333333,0,"5",13138,"100_lakes",0
"1267","191027_512_5","191027_512_D5",0.00607315056873325,285.310159574468,10.9533333333333,1.2342870850454,28.0928333333333,2.61169278102424,2.80353845292372,2.80353845292372,2.89033333333333,25.2025,28.0928333333333,2.89033333333333,"5",13138,"100_lakes",17.1395
"1268","191027_512_5","191027_512_A5",0.107655181913898,285.310159574468,10.9533333333333,0.910948308031259,25.1516666666667,0.339901388375527,3.90692035938869,1.72909667100969,5.27366666666667,22.16,27.4336666666667,2.282,"5",13138,"100_lakes",14.1983333333334
"1269","191027_512_6","191027_512_C6",0.0335365935323977,285.310159574468,10.9533333333333,1.48709341923822,25.9121666666667,0.399312644465021,4.26102977923147,2.09898822821926,3.49883333333333,24.1375,27.6363333333333,1.72416666666667,"6",13130,"100_lakes",14.9588333333334
"1270","191027_512_6","191027_512_B6",0.0249764745135528,285.310159574468,10.9533333333333,1.0753412686566,25.9121666666667,0.331797217501548,3.08120692508392,1.51783039042508,3.49883333333333,24.1375,27.6363333333333,1.72416666666667,"6",13130,"100_lakes",14.9588333333334
"1271","191027_512_6","191027_512_A6",0.0241896896963467,285.310159574468,10.9533333333333,1.24337070385949,25.963,0.548908449727942,3.84599808145729,1.85985797949586,3.803,24.1375,27.9405,1.8255,"6",13130,"100_lakes",15.0096666666667
"1272","191027_512_6","191027_512_D6",0.0533923652343484,285.310159574468,10.9533333333333,1.58662359213855,26.2671666666667,0.644937351495683,6.40022986506038,2.84341455143499,5.02,24.087,29.107,2.18016666666666,"6",13130,"100_lakes",15.3138333333334
"1273","191029_124_2","191029_124_C2",0.760043968069364,319.431595140094,2.02916666666667,2.30026095362184,15.822,0.140702372956453,10.4619938393388,5.07831645198535,5.57816666666667,12.9313333333333,18.5095,2.6875,"2",13042,"1000_lakes",13.7928333333333
"1274","191029_124_2","191029_124_B2",0.780524866843942,319.431595140769,2.02916666666667,2.25748081260647,15.7205,0.132449565341274,10.6901505918945,5.1105677979205,5.8315,12.6271666666667,18.4586666666667,2.73816666666667,"2",13042,"1000_lakes",13.6913333333333
"1275","191029_124_2","191029_124_D2",0.762151432262041,319.431595139418,2.02916666666667,2.34911349665981,15.9233333333333,0.14103440149994,10.2499610207525,4.99837166965026,5.3245,13.185,18.5095,2.58616666666667,"2",13042,"1000_lakes",13.8941666666666
"1276","191029_124_2","191029_124_A2",0.335930062586155,319.431595141438,2.02916666666667,1.94008318138842,16.0246666666667,0.181224048509833,8.37826830991001,4.11171877242242,5.2735,13.4386666666667,18.7121666666667,2.586,"2",13042,"1000_lakes",13.9955
"1277","191029_124_3","191029_124_B3",0.746986289387212,319.431595138069,2.02916666666667,2.19325427912469,17.5966666666667,0.0976461249487763,15.7549345061154,6.82145400804689,8.722,13.8441666666667,22.5661666666667,3.7525,"3",11952,"1000_lakes",15.5675
"1278","191029_124_3","191029_124_C3",0.658153012249471,319.431595137394,2.02916666666667,2.11528629393511,17.9008333333333,0.129489296283395,15.278632470977,6.95128100256832,8.722,13.9455,22.6675,3.95533333333333,"3",11952,"1000_lakes",15.8716666666666
"1279","191029_124_3","191029_124_D3",0.752752199191587,319.431595136715,2.02916666666667,2.06202156891471,18.2053333333333,0.132594016841943,14.8813978597718,7.21326008542368,8.72166666666667,13.9963333333333,22.718,4.209,"3",11952,"1000_lakes",16.1761666666666
"1280","191029_124_3","191029_124_A3",0.821006984299372,319.431595138747,2.02916666666667,2.2629436018443,16.8866666666667,0.125932951690897,15.2364254981847,6.09816818449728,8.46833333333333,13.6413333333333,22.1096666666667,3.24533333333333,"3",11952,"1000_lakes",14.8575
"1281","191029_124_4","191029_124_C4",0.872560098795366,319.43159513468,2.02916666666667,3.96508406823416,15.9233333333333,0.15715631398346,17.2506877625281,8.55147595407855,5.32416666666666,13.2358333333333,18.56,2.63666666666666,"4",12336,"1000_lakes",13.8941666666666
"1282","191029_124_4","191029_124_B4",0.88017772849931,319.431595135358,2.02916666666667,3.51957320484391,15.7205,0.142226862687509,16.630765237557,8.06742251203718,5.83166666666667,12.6778333333333,18.5095,2.789,"4",12336,"1000_lakes",13.6913333333333
"1283","191029_124_4","191029_124_A4",0.893077607990852,319.431595136039,2.02916666666667,3.63175106904701,15.822,0.136078945877094,16.6236943743041,8.01274559165029,5.62866666666667,12.8808333333333,18.5095,2.6875,"4",12336,"1000_lakes",13.7928333333333
"1284","191029_124_4","191029_124_D4",0.905061287615134,319.431595133997,2.02916666666667,4.29697302883603,15.7711666666667,0.149468334802789,19.9690915762563,9.66925257520148,5.73,12.7795,18.5095,2.73833333333333,"4",12336,"1000_lakes",13.742
"1285","191029_124_5","191029_124_D5",0.645618007258664,319.431595131257,2.02916666666667,1.91190333003252,18.8645,0.217111530759521,13.5130435354599,6.34975150672563,8.62066666666667,14.3005,22.9211666666667,4.05666666666667,"5",12425,"1000_lakes",16.8353333333333
"1286","191029_124_5","191029_124_C5",0.427976321391607,319.431595131941,2.02916666666667,1.90718240518713,19.4221666666667,0.294037830985342,11.1764761308248,4.99167712072517,7.302,15.3146666666667,22.6166666666667,3.1945,"5",12425,"1000_lakes",17.393
"1287","191029_124_5","191029_124_B5",0.733090151336824,319.431595132629,2.02916666666667,1.98559890821536,17.5966666666667,0.0837509274367943,13.8735977154958,6.17501882166122,8.46833333333333,13.8441666666667,22.3125,3.7525,"5",12425,"1000_lakes",15.5675
"1288","191029_124_5","191029_124_A5",0.77695790393215,319.431595133312,2.02916666666667,1.99475673841058,17.2925,0.0831667355226387,14.2174250002031,5.81261709956454,8.7725,13.7936666666667,22.5661666666667,3.49883333333333,"5",12425,"1000_lakes",15.2633333333333
"1289","191029_124_6","191029_124_A6",0.954336347286412,319.431595130567,2.02916666666667,4.98181536496972,13.4895,0.060396637205701,32.9379734444366,15.0498078600293,8.01233333333333,9.838,17.8503333333333,3.6515,"6",13435,"1000_lakes",11.4603333333333
"1290","191029_124_6","191029_124_D6",0.953584771513003,319.431595128493,2.02916666666667,4.99355206906074,13.4895,0.0637089179014035,32.8608067566582,15.1186858215485,7.9615,9.838,17.7995,3.6515,"6",13435,"1000_lakes",11.4603333333333
"1291","191029_124_6","191029_124_B6",0.958137395549543,319.43159512988,2.02916666666667,5.0752130865838,13.6921666666667,0.0516757873793728,33.7215325941138,16.0199568738059,8.012,9.88883333333333,17.9008333333333,3.80333333333333,"6",13435,"1000_lakes",11.663
"1292","191029_124_6","191029_124_C6",0.944197999662491,319.431595129186,2.02916666666667,4.76007436178797,14.5541666666667,0.104645964385138,31.5027446362363,14.3979516661207,8.01233333333333,10.193,18.2053333333333,3.65116666666666,"6",13435,"1000_lakes",12.525
"1293","191029_130_2","191029_130_A2",0.701486112675256,283.376052328181,1.62333333333333,1.81719678218935,22.3633333333333,0.183623427013863,18.3591798977311,5.60076422530902,11.9671666666667,14.0978333333333,26.065,3.70166666666667,"2",12446,"1000_lakes",20.74
"1294","191029_130_2","191029_130_C2",0.190724918692865,283.376019153403,1.62333333333333,2.02125846667414,20.5886666666667,0.23490166438175,13.3994536000634,5.26463697968868,8.51916666666666,17.4445,25.9636666666667,3.14416666666666,"2",12446,"1000_lakes",18.9653333333334
"1295","191029_130_2","191029_130_B2",0.70282632176561,283.376035746858,1.62333333333333,1.79156083496656,21.7041666666667,0.139751330678822,18.9156675265571,6.37991246637811,12.0686666666667,13.895,25.9636666666667,4.2595,"2",12446,"1000_lakes",20.0808333333334
"1296","191029_130_2","191029_130_D2",0.321499018467255,283.376002655719,1.62333333333333,2.04884496483047,20.335,0.373644892903418,15.2489061015474,5.8363430640112,9.78666666666667,16.8361666666667,26.6228333333333,3.49883333333333,"2",12446,"1000_lakes",18.7116666666667
"1297","191029_130_3","191029_130_C3",0.717989859955058,283.375952855982,1.62333333333333,2.11454509352588,16.3796666666667,0.110675645255337,18.6817195896372,5.23322879323813,11.8658333333333,13.3878333333333,25.2536666666667,2.99183333333333,"3",11993,"1000_lakes",14.7563333333334
"1298","191029_130_3","191029_130_B3",0.697133574592173,283.375969508137,1.62333333333333,1.92551335560665,16.532,0.102956859275167,18.3973893193545,4.93664241358767,12.17,13.4386666666667,25.6086666666667,3.09333333333333,"3",11993,"1000_lakes",14.9086666666667
"1299","191029_130_3","191029_130_D3",0.775090993659941,283.375936241196,1.62333333333333,2.22869233942082,15.8728333333333,0.23053081159258,13.4972392228382,6.27146229930712,7.70766666666667,12.3736666666667,20.0813333333333,3.49916666666667,"3",11993,"1000_lakes",14.2495
"1300","191029_130_3","191029_130_A3",0.727861973038262,283.375986034979,1.62333333333333,2.04191254059231,16.7346666666667,0.0911558290280037,18.0678308985983,5.57030299759955,11.4091666666667,13.4386666666667,24.8478333333333,3.296,"3",11993,"1000_lakes",15.1113333333334
"1301","191029_130_4","191029_130_A4",0.727248064266301,283.375919553434,1.62333333333333,1.89708768453057,17.3938333333333,0.090116385447933,18.348087890886,5.92717070527882,11.6123333333333,13.6413333333333,25.2536666666667,3.7525,"4",11902,"1000_lakes",15.7705
"1302","191029_130_4","191029_130_D4",0.74940695087561,283.37586947955,1.62333333333333,2.07226934203238,16.4811666666667,0.206712104390287,19.1586070260531,5.62012753891821,12.0686666666667,13.185,25.2536666666667,3.29616666666667,"4",11902,"1000_lakes",14.8578333333334
"1303","191029_130_4","191029_130_B4",0.297394350957028,283.375902955902,1.62333333333333,2.27557818509771,20.0813333333333,0.453044997911332,15.2920387662456,6.455139101735,8.82333333333333,16.5825,25.4058333333333,3.49883333333334,"4",11902,"1000_lakes",18.458
"1304","191029_130_4","191029_130_C4",0.737686197296099,283.375886228457,1.62333333333333,2.27298800692154,16.6333333333333,0.100261800464584,18.0382397703181,6.0076880200616,10.3951666666667,13.4386666666667,23.8338333333333,3.19466666666666,"4",11902,"1000_lakes",15.01
"1305","191029_130_5","191029_130_A5",0.814884649676004,283.375852818194,1.62333333333333,2.83659404424348,16.532,0.107055223429968,18.0973696313028,7.37133237452079,8.11333333333333,13.3878333333333,21.5011666666667,3.14416666666667,"5",12485,"1000_lakes",14.9086666666667
"1306","191029_130_5","191029_130_B5",0.725032004769763,283.375836023402,1.62333333333333,2.08283612901013,21.9575,0.159019112508691,20.7612016063928,6.93796979471889,11.7136666666667,14.25,25.9636666666667,4.00616666666667,"5",12485,"1000_lakes",20.3341666666667
"1307","191029_130_5","191029_130_D5",0.957498891056882,283.37580241433,1.62333333333333,5.8418054076189,15.3146666666667,0.139344481252186,31.2040152540101,14.1708454008357,6.64283333333333,11.613,18.2558333333333,2.94116666666667,"5",12485,"1000_lakes",13.6913333333334
"1308","191029_130_5","191029_130_C5",0.814027372406814,283.375819259223,1.62333333333333,2.87510039756862,16.2783333333333,0.112877558486214,16.8727174032496,6.97609486554657,7.55566666666667,13.3371666666667,20.8928333333333,2.94116666666667,"5",12485,"1000_lakes",14.655
"1309","191029_130_6","191029_130_A6",0.691072622009343,283.375785653511,1.62333333333333,2.17392489558578,15.7711666666667,0.0897849369201242,9.29382468294894,4.59091012174146,5.223,13.185,18.408,2.58616666666667,"6",12471,"1000_lakes",14.1478333333334
"1310","191029_130_6","191029_130_C6",0.705853300336751,283.375751937797,1.62333333333333,2.11092625778438,16.0755,0.158508656303088,10.4920228176853,4.93505935701333,6.18633333333333,13.2358333333333,19.4221666666667,2.83966666666666,"6",12471,"1000_lakes",14.4521666666667
"1311","191029_130_6","191029_130_B6",0.593749734291827,283.375768754465,1.62333333333333,1.47428279416084,16.6838333333333,0.0986120137610189,15.9621808037055,3.97325565722411,14.8575,13.4386666666667,28.2961666666667,3.24516666666666,"6",12471,"1000_lakes",15.0605
"1312","191029_130_6","191029_130_D6",0.780089516287677,283.375734980469,1.62333333333333,2.44287681188587,15.6191666666667,0.140348006481044,11.2815973785325,5.48855563986465,5.67933333333334,12.6778333333333,18.3571666666667,2.738,"6",12471,"1000_lakes",13.9958333333334
"1313","191029_133_2","191029_133_C2",0.992683168997578,312.520785497678,0.7105,41.9441908806387,20.69,0.410376506955897,292.50112585907,131.889690692143,8.51916666666666,16.8866666666667,25.4058333333333,3.80333333333333,"2",13196,"100_lakes",19.9795
"1314","191029_133_2","191029_133_A2",0.994263481768208,312.520798355218,0.7105,42.4430830478964,20.487,0.400745960961784,288.282754242467,129.491154637558,8.36683333333334,16.7853333333333,25.1521666666667,3.70166666666667,"2",13196,"100_lakes",19.7765
"1315","191029_133_2","191029_133_B2",0.993871178938237,312.520791908334,0.7105,48.9209692510298,19.625,0.526885261011939,243.712497770901,119.514467019015,6.1355,16.6333333333333,22.7688333333333,2.99166666666667,"2",13196,"100_lakes",18.9145
"1316","191029_133_2","191029_133_D2",0.994923856217744,312.520779038142,0.7105,46.6983605039391,22.9716666666667,0.427715726343966,286.016436562887,123.639643194364,7.65683333333333,18.5095,26.1663333333333,3.19466666666667,"2",13196,"100_lakes",22.2611666666667
"1317","191029_133_3","191029_133_B3",0.989307795399496,312.520766118619,0.7105,32.4397491687211,15.5178333333333,0.240705125973116,151.747254956801,74.7923541890849,5.73,12.7286666666667,18.4586666666667,2.78916666666667,"3",12839,"100_lakes",14.8073333333333
"1318","191029_133_3","191029_133_D3",0.991716355354043,312.520753188364,0.7105,26.5618967694185,18.8136666666667,0.224528784048546,159.92143469384,70.1143117150029,7.50466666666667,14.5036666666667,22.0083333333333,3.19466666666667,"3",12839,"100_lakes",18.1031666666667
"1319","191029_133_3","191029_133_C3",0.984503306059569,312.520759636454,0.7105,26.0305896177341,18.3571666666667,0.260032863290537,171.688294311714,75.8048224474614,8.0625,13.7936666666667,21.8561666666667,3.499,"3",12839,"100_lakes",17.6466666666667
"1320","191029_133_3","191029_133_A3",0.992658970059512,312.520772571536,0.7105,28.5429097804352,19.1178333333333,0.233700846529552,151.480453404011,69.4178791529162,6.59183333333333,15.467,22.0588333333333,2.941,"3",12839,"100_lakes",18.4073333333333
"1321","191029_133_4","191029_133_C4",0.296246508483519,312.520733703371,0.7105,1.75973719685461,15.2641666666667,0.291246565611532,8.08239911616367,3.94667984415636,5.6285,12.3736666666667,18.0021666666667,2.738,"4",12841,"100_lakes",14.5536666666667
"1322","191029_133_4","191029_133_B4",0.341250881308459,312.520740222363,0.7105,1.60629230908557,14.96,0.259061855051513,8.41539743971992,3.89552617781539,6.49083333333333,11.41,17.9008333333333,2.94083333333333,"4",12841,"100_lakes",14.2495
"1323","191029_133_4","191029_133_D4",0.428566834144322,312.520727173939,0.7105,1.79878665212822,15.2133333333333,0.230948721037255,8.45956823953307,4.10353050402297,5.78083333333334,12.2213333333333,18.0021666666667,2.78883333333333,"4",12841,"100_lakes",14.5028333333333
"1324","191029_133_4","191029_133_A4",0.600007609959547,312.520746688745,0.7105,1.73953742099791,14.0471666666667,0.139467968996945,11.7349216309352,5.20165718741276,8.215,9.4325,17.6475,3.60033333333333,"4",12841,"100_lakes",13.3366666666667
"1325","191029_133_5","191029_133_D5",0.983930618439489,312.520701006892,0.7105,20.2149147328396,15.467,0.185295498553031,93.9120452368109,45.627359319705,5.67933333333333,12.7286666666667,18.408,2.73833333333333,"5",13157,"100_lakes",14.7565
"1326","191029_133_5","191029_133_B5",0.981415250512355,312.520714103322,0.7105,18.8450337024394,15.6191666666667,0.32824891729596,93.0311536754455,44.9597515278457,6.085,12.7286666666667,18.8136666666667,2.8905,"5",13157,"100_lakes",14.9086666666667
"1327","191029_133_5","191029_133_A5",0.98201064714792,312.520720655046,0.7105,16.9731061800329,15.9741666666667,0.162233916861243,99.5285975808493,43.9631995996516,7.30216666666667,12.83,20.1321666666667,3.14416666666667,"5",13157,"100_lakes",15.2636666666667
"1328","191029_133_5","191029_133_C5",0.978511323109937,312.520707582791,0.7105,19.4402308329573,15.5683333333333,0.207430586973309,93.7490128185171,45.5080961262829,5.933,12.7286666666667,18.6616666666667,2.83966666666667,"5",13157,"100_lakes",14.8578333333333
"1329","191029_133_6","191029_133_C6",0.99452160798004,312.520681265308,0.7105,47.1542577220469,15.0105,0.300314160415469,240.292702893192,112.520949673754,6.28783333333333,11.613,17.9008333333333,2.89033333333333,"6",13156,"100_lakes",14.3
"1330","191029_133_6","191029_133_A6",0.995120010429142,312.520694461391,0.7105,47.5017880563825,19.625,0.468993299612516,236.578583885924,115.886943952626,6.1355,16.6333333333333,22.7688333333333,2.99166666666667,"6",13156,"100_lakes",18.9145
"1331","191029_133_6","191029_133_D6",0.993503743416429,312.520674635256,0.7105,52.6816435882059,19.625,0.567314238921951,248.230917456725,122.257887057375,5.78083333333333,16.7853333333333,22.5661666666667,2.83966666666667,"6",13156,"100_lakes",18.9145
"1332","191029_133_6","191029_133_B6",0.995414418045283,312.520687859399,0.7105,46.5335443088512,23.3266666666667,0.438946645387873,244.333442025292,113.05027927892,6.5415,19.7263333333333,26.2678333333333,2.94116666666667,"6",13156,"100_lakes",22.6161666666667
"1333","191029_510_2","191029_510_C2",0.809976700167753,292.332955063951,1.36966666666667,1.94518671731416,15.7205,0.164766837680327,10.9517467858543,5.3365387400227,7.04833333333333,12.323,19.3713333333333,3.3975,"2",11901,"1000_lakes",14.3508333333333
"1334","191029_510_2","191029_510_D2",0.928786620706382,292.332928441565,1.36966666666667,2.7357592934828,13.5908333333333,0.0443488467590824,18.6886833408738,9.23848102044828,8.215,9.53383333333333,17.7488333333333,4.057,"2",11901,"1000_lakes",12.2211666666666
"1335","191029_510_2","191029_510_A2",0.838291531704111,292.333008430234,1.36966666666667,2.23742667532765,15.9233333333333,0.162323011511581,12.5971977752983,5.82046752238719,7.0485,12.7286666666667,19.7771666666667,3.19466666666667,"2",11901,"1000_lakes",14.5536666666666
"1336","191029_510_2","191029_510_B2",0.891426014755412,292.332981843444,1.36966666666667,2.63974024682814,14.8583333333333,0.126391565091989,15.9765120463653,6.99368864778745,7.505,10.548,18.053,3.19466666666667,"2",11901,"1000_lakes",13.4886666666666
"1337","191029_510_3","191029_510_D3",0.749531881019183,292.33282112247,1.36966666666667,2.18989370340886,15.5683333333333,0.131732858253537,9.80944594394317,4.83805759630357,5.47633333333333,12.7795,18.2558333333333,2.6875,"3",12483,"1000_lakes",14.1986666666666
"1338","191029_510_3","191029_510_C3",0.586613242332576,292.33284800931,1.36966666666667,2.21785159111479,15.7205,0.155050339519053,9.84511917432953,4.89209224938937,5.42566666666667,13.033,18.4586666666667,2.6875,"3",12483,"1000_lakes",14.3508333333333
"1339","191029_510_3","191029_510_B3",0.731133350496511,292.332874871809,1.36966666666667,2.63116880597495,15.3146666666667,0.18923250236798,13.4744341492669,6.25712998405775,6.339,11.8663333333333,18.2053333333333,2.89066666666667,"3",12483,"1000_lakes",13.945
"1340","191029_510_3","191029_510_A3",0.840025042172733,292.332901623424,1.36966666666667,2.2214234126941,15.0105,0.109684158427656,12.6857719970237,5.69226413211266,7.09933333333333,11.0045,18.1038333333333,3.09333333333333,"3",12483,"1000_lakes",13.6408333333333
"1341","191029_510_4","191029_510_C4",0.747059143412719,292.332740655608,1.36966666666667,2.06357389345828,15.3655,0.134689312382205,10.2402535849132,4.818773620845,6.13583333333333,12.0695,18.2053333333333,2.83983333333333,"4",12478,"1000_lakes",13.9958333333333
"1342","191029_510_4","191029_510_D4",0.810065657552007,292.332713657634,1.36966666666667,1.78576545628764,14.605,0.0912191722107592,11.4960022351836,5.0175830489358,7.9105,10.0916666666667,18.0021666666667,3.39716666666667,"4",12478,"1000_lakes",13.2353333333333
"1343","191029_510_4","191029_510_A4",0.728131159660815,292.332794386435,1.36966666666667,1.69290211827881,15.7711666666667,0.16254780321,8.59083267495992,4.12457749674508,6.28766666666666,12.7795,19.0671666666667,2.99166666666667,"4",12478,"1000_lakes",14.4015
"1344","191029_510_4","191029_510_B4",0.324782437849821,292.332767446845,1.36966666666667,1.84756349142735,15.7205,0.188502838071436,8.26508935907563,4.0594451907809,5.4765,13.033,18.5095,2.6875,"4",12478,"1000_lakes",14.3508333333333
"1345","191029_510_5","191029_510_D5",0.874591524823877,292.332605604516,1.36966666666667,2.33900542021064,12.5763333333333,0.0669951167332591,14.7384656405548,6.48540658094668,7.7585,9.2295,16.988,3.34683333333333,"5",12480,"1000_lakes",11.2066666666666
"1346","191029_510_5","191029_510_A5",0.740558012104878,292.332686716924,1.36966666666667,2.00090648689758,15.7711666666667,0.157520486931926,9.55870313051022,4.72500150470822,5.88216666666666,12.8808333333333,18.763,2.89033333333333,"5",12480,"1000_lakes",14.4015
"1347","191029_510_5","191029_510_B5",0.808766852589412,292.332659654823,1.36966666666667,2.24376132396452,15.1628333333333,0.123737149306148,12.180091202791,5.53048580256616,6.7445,11.41,18.1545,2.99166666666667,"5",12480,"1000_lakes",13.7931666666666
"1348","191029_510_5","191029_510_C5",0.535157064163032,292.332632736277,1.36966666666667,2.04154719050418,15.7711666666667,0.153706618740464,9.30038030594571,4.51148265286315,5.578,13.0836666666667,18.6616666666667,2.6875,"5",12480,"1000_lakes",14.4015
"1349","191029_510_6","191029_510_D6",0.861893004776868,292.332496961249,1.36966666666667,2.04022816086095,15.7711666666667,0.167233556716002,14.9373574196166,7.11188319553324,9.28,11.41,20.69,4.36116666666667,"6",11906,"1000_lakes",14.4015
"1350","191029_510_6","191029_510_C6",0.838850149294507,292.332524159967,1.36966666666667,1.8727208971596,16.0246666666667,0.158469620599898,14.4149944659311,5.82901903671324,10.1416666666667,12.1708333333333,22.3125,3.85383333333334,"6",11906,"1000_lakes",14.655
"1351","191029_510_6","191029_510_A6",0.8850920179593,292.332578435688,1.36966666666667,1.66723243794048,15.7711666666667,0.138039583747276,17.6089481294605,6.44600290169306,13.8435,10.9536666666667,24.7971666666667,4.8175,"6",11906,"1000_lakes",14.4015
"1352","191029_510_6","191029_510_B6",0.899189219554253,292.332551406914,1.36966666666667,3.11722653098131,15.3655,0.185775556215307,17.6515939117762,8.24672307882052,7.04866666666667,11.5621666666667,18.6108333333333,3.24533333333334,"6",11906,"1000_lakes",13.9958333333333
"1353","191029_512_2","191029_512_D2",0.888370881785937,278.949871978677,1.97833333333333,2.86874729735502,15.467,0.115882094067597,15.4137625340658,6.94299649646724,6.6935,11.7145,18.408,2.941,"2",11943,"1000_lakes",13.4886666666667
"1354","191029_512_2","191029_512_A2",0.899369764682591,278.949912688365,1.97833333333333,3.08347825537997,15.6191666666667,0.11941821968623,15.3798099910325,7.19053475606231,6.1865,12.2721666666667,18.4586666666667,2.8395,"2",11943,"1000_lakes",13.6408333333334
"1355","191029_512_2","191029_512_B2",0.883937771843303,278.94989909848,1.97833333333333,3.0246435748259,15.5683333333333,0.123726132164927,15.3577694413437,7.09483597643473,6.288,12.12,18.408,2.83966666666667,"2",11943,"1000_lakes",13.59
"1356","191029_512_2","191029_512_C2",0.866237550094671,278.949885588308,1.97833333333333,3.00165037560034,15.7205,0.128849565525056,13.9980030092926,6.7851748177227,5.73,12.7286666666667,18.4586666666667,2.73816666666667,"2",11943,"1000_lakes",13.7421666666667
"1357","191029_512_3","191029_512_C3",0.784108502124316,278.94983116919,1.97833333333333,1.87764607917575,17.4445,0.0699320777396275,15.552530931051,5.68833401579583,10.243,13.7936666666667,24.0366666666667,3.65083333333333,"3",12386,"1000_lakes",15.4661666666667
"1358","191029_512_3","191029_512_B3",0.825866599181248,278.949844814616,1.97833333333333,2.53506737701961,15.822,0.196665822645382,12.1837948917376,5.97245399235024,5.93266666666667,12.7795,18.7121666666667,2.89016666666667,"3",12386,"1000_lakes",13.8436666666667
"1359","191029_512_3","191029_512_D3",0.802635935610331,278.949817554968,1.97833333333333,1.93970348357783,16.7346666666667,0.132842973872698,13.0391894870058,5.18656768363175,8.51883333333333,13.4895,22.0083333333333,3.24516666666667,"3",12386,"1000_lakes",14.7563333333334
"1360","191029_512_3","191029_512_A3",0.70560713933637,278.94985835791,1.97833333333333,1.51234897894465,23.3266666666667,0.242440470853703,16.3858437959191,4.26533834171431,13.0318333333333,13.7428333333333,26.7746666666667,3.448,"3",12386,"1000_lakes",21.3483333333334
"1361","191029_512_4","191029_512_D4",0.78685414762531,278.949762946646,1.97833333333333,2.03345909993922,19.5236666666667,0.195091716455882,16.3589824251001,8.2356007052476,9.93883333333333,14.5541666666667,24.493,4.9695,"4",12007,"1000_lakes",17.5453333333334
"1362","191029_512_4","191029_512_B4",0.773825238426652,278.949790282725,1.97833333333333,1.85758717590482,19.2195,0.194859637963062,17.5186340752688,7.99112698717719,11.2063333333333,14.1486666666667,25.355,5.07083333333333,"4",12007,"1000_lakes",17.2411666666667
"1363","191029_512_4","191029_512_A4",0.834916849630288,278.949803881563,1.97833333333333,2.2913271030424,16.988,0.124599794299058,15.4028937132183,6.43362748363016,8.31616666666667,13.5908333333333,21.907,3.39716666666667,"4",12007,"1000_lakes",15.0096666666667
"1364","191029_512_4","191029_512_C4",0.849738263052265,278.949776578112,1.97833333333333,2.36919885587265,16.6838333333333,0.151921749656477,15.0646642369436,6.43517251438541,7.96133333333334,13.3878333333333,21.3491666666667,3.296,"4",12007,"1000_lakes",14.7055
"1365","191029_512_5","191029_512_C5",0.868002228094233,278.949721718164,1.97833333333333,2.89720547559335,15.6696666666667,0.129434451520025,14.0350506397282,6.6468849711899,5.98366666666667,12.475,18.4586666666667,2.789,"5",12523,"1000_lakes",13.6913333333334
"1366","191029_512_5","191029_512_B5",0.778647631004849,278.949735449933,1.97833333333333,2.15939130008966,16.4811666666667,0.127696269360749,12.2523042256331,5.24609958415922,7.15,13.54,20.69,2.94116666666667,"5",12523,"1000_lakes",14.5028333333334
"1367","191029_512_5","191029_512_D5",0.902770242942184,278.949707921083,1.97833333333333,3.1688927853423,15.467,0.119797812469933,16.9091196370042,7.68047093630881,6.643,11.765,18.408,2.941,"5",12523,"1000_lakes",13.4886666666667
